10;0-114476272,85;-1214668,14;00000000000000;00000000000000;000-7767441,10;00000000000000;00000000000000;00000000000000;
20;00052576561,73;24012506,81;00038125469,52;00004005377,87;00011191570,96;00000732651,09;00000000000000;00000000000000;00000000000000;00000000000000;
30;00000000000000;
