10;218810499;00000099629,64;D;00000000000,00;00000000000,00;00000099629,64;D;
15;218810499;F;00000099629,64;D;00000000000,00;00000000000,00;00000099629,64;D;
10;218819900;00000000136,16;C;00000000000,00;00000000000,00;00000000136,16;C;
15;218819900;F;00000000136,16;C;00000000000,00;00000000000,00;00000000136,16;C;
10;218920000;00000060724,19;C;00000030394,60;00000695187,27;00000725516,86;C;
15;218920000;F;00000060724,19;C;00000030394,60;00000695187,27;00000725516,86;C;
10;221410100;00006437794,40;C;00000197074,86;00000000000,00;00006240719,54;C;
15;221410100;P;00006437794,40;C;00000197074,86;00000000000,00;00006240719,54;C;
10;221410200;00004247390,44;C;00000339938,74;00000635567,13;00004543018,83;C;
15;221410200;P;00004247390,44;C;00000339938,74;00000635567,13;00004543018,83;C;
10;222110298;00000007187,48;C;00000007468,95;00000000281,47;00000000000,00; ;
15;222110298;P;00000007187,48;C;00000007468,95;00000000281,47;00000000000,00; ;
10;224110200;00002038519,16;C;00000002545,35;00000000000,00;00002035973,81;C;
15;224110200;P;00002038519,16;C;00000002545,35;00000000000,00;00002035973,81;C;
10;237110100;00004225159,88;C;00088821856,16;00095721942,71;00011125246,43;C;
15;237110100;P;00004225159,88;C;00088821856,16;00095721942,71;00011125246,43;C;
10;237110200;00021820979,53;C;00000000000,00;00000000000,00;00021820979,53;C;
15;237110200;P;00021820979,53;C;00000000000,00;00000000000,00;00021820979,53;C;
10;237150200;00003313368,80;C;00000000000,00;00000000000,00;00003313368,80;C;
15;237150200;P;00003313368,80;C;00000000000,00;00000000000,00;00003313368,80;C;
10;237250300;00002882788,67;C;00000000000,00;00000000000,00;00002882788,67;C;
15;237250300;P;00002882788,67;C;00000000000,00;00000000000,00;00002882788,67;C;
10;311110101;00028078753,11;D;00005205681,63;00033284434,74;00000000000,00; ;
10;311110211;00000000000,00; ;00000757995,84;00000757995,84;00000000000,00; ;
10;311210300;00000005000,00;D;00000000000,00;00000005000,00;00000000000,00; ;
10;312129900;00003194655,29;D;00000681509,73;00003876165,02;00000000000,00; ;
10;329111201;00000006940,88;D;00000002875,25;00000009816,13;00000000000,00; ;
10;332110100;00000069481,72;D;00000004930,40;00000074412,12;00000000000,00; ;
10;332110400;00000001200,00;D;00000000000,00;00000001200,00;00000000000,00; ;
10;332210500;00000102410,00;D;00000002970,00;00000105380,00;00000000000,00; ;
10;332210700;00000186882,38;D;00000064152,18;00000251034,56;00000000000,00; ;
10;332211500;00000331334,40;D;00000173250,72;00000504585,12;00000000000,00; ;
10;332211600;00000125917,54;D;00000014681,60;00000140599,14;00000000000,00; ;
10;332212100;00000288072,58;D;00000053567,62;00000341640,20;00000000000,00; ;
10;332212200;00000509992,09;D;00000057765,76;00000567757,85;00000000000,00; ;
10;332212500;00000197527,15;D;00000002150,95;00000199678,10;00000000000,00; ;
10;332212600;00000000700,00;D;00000000000,00;00000000700,00;00000000000,00; ;
10;332213900;00000069421,30;D;00000012466,57;00000081887,87;00000000000,00; ;
10;332219900;00002922550,37;D;00000150888,17;00003073438,54;00000000000,00; ;
10;332310400;00000253110,89;D;00000050437,58;00000303548,47;00000000000,00; ;
10;332310600;00001056390,80;D;00000121114,12;00001177504,92;00000000000,00; ;
10;332310800;00002886790,43;D;00000361107,58;00003247898,01;00000000000,00; ;
10;332311000;00000645722,68;D;00000123541,57;00000769264,25;00000000000,00; ;
10;332311100;00000046542,20;D;00000012200,20;00000058742,40;00000000000,00; ;
10;332311200;00001364489,37;D;00000276248,84;00001640738,21;00000000000,00; ;
10;332312300;00000000000,00; ;00000004999,00;00000004999,00;00000000000,00; ;
10;332312500;00000000200,00;D;00000000000,00;00000000200,00;00000000000,00; ;
10;332312700;00000031575,03;D;00000030699,86;00000062274,89;00000000000,00; ;
10;332312900;00000016172,27;D;00000000000,00;00000016172,27;00000000000,00; ;
10;332313000;00000127356,10;D;00000016000,00;00000143356,10;00000000000,00; ;
10;332313100;00004616083,82;D;00001173020,38;00005789104,20;00000000000,00; ;
10;332313200;00000106990,85;D;00000008474,24;00000115465,09;00000000000,00; ;
10;332313600;00000011742,00;D;00000000000,00;00000011742,00;00000000000,00; ;
10;332314700;00000198201,77;D;00000016215,61;00000214417,38;00000000000,00; ;
10;332315100;00000384247,02;D;00000065768,72;00000450015,74;00000000000,00; ;
10;332315600;00000022708,27;D;00000000000,00;00000022708,27;00000000000,00; ;
10;332319900;00007498014,70;D;00002269811,51;00009767826,21;00000000000,00; ;
10;332410000;00000178805,00;D;00000117590,00;00000296395,00;00000000000,00; ;
10;341119900;00000193411,44;D;00000664262,59;00000857674,03;00000000000,00; ;
10;341150100;00000710242,18;D;00000047316,08;00000757558,26;00000000000,00; ;
10;341150200;00000278279,10;D;00000030455,24;00000308734,34;00000000000,00; ;
10;342110100;00000102630,51;D;00000015964,01;00000118594,52;00000000000,00; ;
10;342319902;00000346778,87;D;00000027959,38;00000374738,25;00000000000,00; ;
10;342410100;00000000004,59;D;00000000000,00;00000000004,59;00000000000,00; ;
10;342410300;00000000958,77;D;00000000025,64;00000000984,41;00000000000,00; ;
10;351120100;00003666666,63;D;00001379858,28;00005046524,91;00000000000,00; ;
10;351120200;00003649031,24;D;00001032511,01;00004681542,25;00000000000,00; ;
10;355010000;00000007461,72;D;00000000829,08;00000008290,80;00000000000,00; ;
10;411210200;00000062682,56;C;00000066460,19;00000003777,63;00000000000,00; ;
10;413110100;00000071213,74;C;00000081640,30;00000010426,56;00000000000,00; ;
10;463910000;00001673296,62;C;00002212855,57;00000539558,95;00000000000,00; ;
10;464010000;00000000000,00; ;00000009782,88;00000009782,88;00000000000,00; ;
10;521110000;00093718800,00;D;00000000000,00;00093718800,00;00000000000,00; ;
10;521120101;00008864000,00;C;00008864000,00;00000000000,00;00000000000,00; ;
10;522110100;00080800000,00;D;00000000000,00;00080800000,00;00000000000,00; ;
10;522120100;00051708080,69;D;00003080250,00;00054788330,69;00000000000,00; ;
10;522120201;00000769116,28;D;00000000000,00;00000769116,28;00000000000,00; ;
10;522130100;00007355467,92;D;00000000000,00;00007355467,92;00000000000,00; ;
10;522130200;00007347626,87;D;00000000000,00;00007347626,87;00000000000,00; ;
10;522130300;00037461552,18;D;00003080250,00;00040541802,18;00000000000,00; ;
10;522139900;00052164646,97;C;00055244896,97;00003080250,00;00000000000,00; ;
10;522190101;00000312550,00;D;00000000000,00;00000312550,00;00000000000,00; ;
10;522190109;00037774102,18;C;00040854352,18;00003080250,00;00000000000,00; ;
10;522920101;00084918176,07;D;00006441473,29;00091359649,36;00000000000,00; ;
10;531100000;00002701382,07;D;00000000000,00;00002701382,07;00000000000,00; ;
10;531200000;00000200479,24;D;00002701382,07;00002586731,92;00000315129,39;D;
10;532100000;00002269414,59;D;00000000000,00;00002269414,59;00000000000,00; ;
10;532200000;00000208723,73;D;00002269414,59;00002279069,04;00000199069,28;D;
10;621100000;00004730058,63;C;00010039258,88;00005309200,25;00000000000,00; ;
12;621100000;11120200;100;00002402748,48;D;00000107030,18;00000001141,96;00002508636,70;D;
12;621100000;11120200;101;00001274928,47;D;00000056791,56;00000000605,94;00001331114,09;D;
12;621100000;11120200;102;00001225893,71;D;00000054607,38;00000000582,63;00001279918,46;D;
12;621100000;11120431;100;00000376066,90;D;00000062851,49;00000000000,00;00000438918,39;D;
12;621100000;11120431;101;00000199545,72;D;00000033349,78;00000000000,00;00000232895,50;D;
12;621100000;11120431;102;00000191870,86;D;00000032067,09;00000000000,00;00000223937,95;D;
12;621100000;11120434;100;00000000784,45;D;00000000662,43;00000000000,00;00000001446,88;D;
12;621100000;11120434;101;00000000416,25;D;00000000351,49;00000000000,00;00000000767,74;D;
12;621100000;11120434;102;00000038337,26;D;00000009515,70;00000000000,00;00000047852,96;D;
12;621100000;11120800;100;00000974694,45;D;00000115999,80;00000000000,00;00001090694,25;D;
12;621100000;11120800;101;00000517184,79;D;00000061550,93;00000000000,00;00000578735,72;D;
12;621100000;11120800;102;00000497293,10;D;00000059183,58;00000000000,00;00000556476,68;D;
12;621100000;11130501;100;00002735537,24;D;00000251986,54;00000001065,61;00002986458,17;D;
12;621100000;11130501;101;00001451510,15;D;00000133707,23;00000000565,45;00001584651,93;D;
12;621100000;11130501;102;00001395683,18;D;00000128564,71;00000000543,70;00001523704,19;D;
12;621100000;11212500;100;00000062682,56;D;00000003777,63;00000000000,00;00000066460,19;D;
12;621100000;11212800;100;00000000894,96;D;00000000000,00;00000000000,00;00000000894,96;D;
12;621100000;11213100;100;00000270451,07;D;00000036370,50;00000000000,00;00000306821,57;D;
12;621100000;11213200;100;00000199123,10;D;00000011646,29;00000000702,71;00000210066,68;D;
12;621100000;11213600;100;00000000513,06;D;00000000000,00;00000000000,00;00000000513,06;D;
12;621100000;11219900;100;00000016753,51;D;00000000073,83;00000000000,00;00000016827,34;D;
12;621100000;11222100;100;00000196601,26;D;00000013691,18;00000000000,00;00000210292,44;D;
12;621100000;11222800;100;00000004183,24;D;00000000000,00;00000000000,00;00000004183,24;D;
12;621100000;11229000;100;00000927375,06;D;00000017841,48;00000000000,00;00000945216,54;D;
12;621100000;11229900;100;00000238785,98;D;00000011807,73;00000000000,00;00000250593,71;D;
12;621100000;12300000;117;00003432443,56;D;00000382302,23;00000068881,95;00003745863,84;D;
12;621100000;13110000;100;00000071213,74;D;00000010426,56;00000000000,00;00000081640,30;D;
12;621100000;13250102;118;00000050418,34;D;00000001009,76;00000000000,00;00000051428,10;D;
12;621100000;13250103;148;00000497654,25;D;00000031764,15;00000000000,00;00000529418,40;D;
12;621100000;13250103;153;00000001557,36;D;00000000753,15;00000000000,00;00000002310,51;D;
12;621100000;13250103;155;00000038967,20;D;00000003958,50;00000000000,00;00000042925,70;D;
12;621100000;13250109;116;00000001547,07;D;00000000334,13;00000000000,00;00000001881,20;D;
12;621100000;13250110;129;00000027929,12;D;00000002953,99;00000000970,90;00000029912,21;D;
12;621100000;13250199;117;00000042485,68;D;00000005200,62;00000000000,00;00000047686,30;D;
12;621100000;13250199;122;00000000709,26;D;00000000000,00;00000000000,00;00000000709,26;D;
12;621100000;13250199;124;00000050111,70;D;00000006357,82;00000000000,00;00000056469,52;D;
12;621100000;13250199;144;00000002908,31;D;00000000110,16;00000000000,00;00000003018,47;D;
12;621100000;13250199;145;00000002136,41;D;00000000245,74;00000000000,00;00000002382,15;D;
12;621100000;13250199;146;00000076170,60;D;00000007790,63;00000000000,00;00000083961,23;D;
12;621100000;13250199;147;00000142267,45;D;00000021717,99;00000000000,00;00000163985,44;D;
12;621100000;13250199;157;00000002256,69;D;00000000936,54;00000000000,00;00000003193,23;D;
12;621100000;13250199;192;00000083190,29;D;00000008520,19;00000000000,00;00000091710,48;D;
12;621100000;13250299;100;00000886133,99;D;00000076026,29;00000000851,97;00000961308,31;D;
12;621100000;16004600;100;00000160814,75;D;00000015282,96;00000000000,00;00000176097,71;D;
12;621100000;17210102;100;00010466896,66;D;00001561438,54;00000000000,00;00012028335,20;D;
12;621100000;17210102;101;00005553863,53;D;00000828518,40;00000000000,00;00006382381,93;D;
12;621100000;17210102;102;00005340253,42;D;00000796652,32;00000000000,00;00006136905,74;D;
12;621100000;17210105;100;00000109286,29;D;00000001918,00;00000000000,00;00000111204,29;D;
12;621100000;17210105;101;00000057988,66;D;00000001017,73;00000000000,00;00000059006,39;D;
12;621100000;17210105;102;00000055758,34;D;00000000978,58;00000000000,00;00000056736,92;D;
12;621100000;17212250;100;00000238120,35;D;00000022604,75;00000000000,00;00000260725,10;D;
12;621100000;17213311;148;00003699873,00;D;00000294244,00;00000000000,00;00003994117,00;D;
12;621100000;17213312;149;00002320611,98;D;00000555747,31;00000000000,00;00002876359,29;D;
12;621100000;17213313;150;00000380122,67;D;00000000000,00;00000000000,00;00000380122,67;D;
12;621100000;17213400;129;00000600967,51;D;00000060186,11;00000000000,00;00000661153,62;D;
12;621100000;17213501;147;00000889350,00;D;00000064674,35;00000000000,00;00000954024,35;D;
12;621100000;17213503;144;00000456096,00;D;00000000000,00;00000000000,00;00000456096,00;D;
12;621100000;17213504;145;00000068919,20;D;00000000000,00;00000000000,00;00000068919,20;D;
12;621100000;17213599;146;00000289238,79;D;00000000000,00;00000000000,00;00000289238,79;D;
12;621100000;17213600;100;00000042226,56;D;00000003838,50;00000000000,00;00000046065,06;D;
12;621100000;17213600;101;00000022405,95;D;00000002036,76;00000000000,00;00000024442,71;D;
12;621100000;17213600;102;00000021544,18;D;00000001958,42;00000000000,00;00000023502,60;D;
12;621100000;17220101;100;00006272301,19;D;00000640716,48;00000000000,00;00006913017,67;D;
12;621100000;17220101;101;00003328159,83;D;00000339972,03;00000000000,00;00003668131,86;D;
12;621100000;17220101;102;00003200153,69;D;00000326896,18;00000000000,00;00003527049,87;D;
12;621100000;17220102;100;00002777735,30;D;00000092139,77;00000000000,00;00002869875,07;D;
12;621100000;17220102;101;00001473900,38;D;00000048890,50;00000000000,00;00001522790,88;D;
12;621100000;17220102;102;00001417211,93;D;00000047010,10;00000000000,00;00001464222,03;D;
12;621100000;17220104;100;00000115463,84;D;00000010404,70;00000000000,00;00000125868,54;D;
12;621100000;17220104;101;00000061266,51;D;00000005520,86;00000000000,00;00000066787,37;D;
12;621100000;17220104;102;00000058910,14;D;00000005308,52;00000000000,00;00000064218,66;D;
12;621100000;17220113;116;00000027217,99;D;00000000000,00;00000000000,00;00000027217,99;D;
12;621100000;17222220;100;00000017046,20;D;00000001684,49;00000000000,00;00000018730,69;D;
12;621100000;17223300;155;00002108308,31;D;00000860899,58;00000000000,00;00002969207,89;D;
12;621100000;17229951;156;00000073084,00;D;00000038300,80;00000000000,00;00000111384,80;D;
12;621100000;17229952;100;00000095108,35;D;00000031653,17;00000000000,00;00000126761,52;D;
12;621100000;17239900;100;00000012000,00;D;00000001500,00;00000000000,00;00000013500,00;D;
12;621100000;17240101;118;00009420408,23;D;00000918661,15;00000002673,73;00010336395,65;D;
12;621100000;17619900;124;00000611248,13;D;00000000000,00;00000000000,00;00000611248,13;D;
12;621100000;17620100;123;00000071797,70;D;00000106294,50;00000106294,50;00000071797,70;D;
12;621100000;17629900;124;00000012495,00;D;00000000000,00;00000000000,00;00000012495,00;D;
12;621100000;19113800;100;00000064897,91;D;00000011473,94;00000000135,16;00000076236,69;D;
12;621100000;19113800;101;00000034436,12;D;00000006088,29;00000000071,72;00000040452,69;D;
12;621100000;19113800;102;00000033112,39;D;00000005854,19;00000000068,96;00000038897,62;D;
12;621100000;19114000;100;00000006554,24;D;00000000975,48;00000000000,00;00000007529,72;D;
12;621100000;19114000;101;00000003477,88;D;00000000517,63;00000000000,00;00000003995,51;D;
12;621100000;19114000;102;00000003344,38;D;00000000497,78;00000000000,00;00000003842,16;D;
12;621100000;19131100;100;00000468366,30;D;00000013747,45;00000000000,00;00000482113,75;D;
12;621100000;19131100;101;00000248521,26;D;00000007294,61;00000000000,00;00000255815,87;D;
12;621100000;19131100;102;00000238963,70;D;00000007014,13;00000000000,00;00000245977,83;D;
12;621100000;19131300;100;00000024072,60;D;00000002261,42;00000000000,00;00000026334,02;D;
12;621100000;19131300;101;00000012773,44;D;00000001199,96;00000000000,00;00000013973,40;D;
12;621100000;19131300;102;00000012282,52;D;00000001153,82;00000000000,00;00000013436,34;D;
12;621100000;19139900;100;00000076030,06;D;00000003712,80;00000000000,00;00000079742,86;D;
12;621100000;19159900;100;00000001644,07;D;00000000041,10;00000000000,00;00000001685,17;D;
12;621100000;19191500;157;00000149838,95;D;00000000162,34;00000000000,00;00000150001,29;D;
12;621100000;19193500;100;00000024892,82;D;00000004321,99;00000000000,00;00000029214,81;D;
12;621100000;19229952;100;00000108497,85;D;00000002855,28;00000000000,00;00000111353,13;D;
12;621100000;19311100;100;00001048671,26;D;00000074921,63;00000000492,74;00001123100,15;D;
12;621100000;19311100;101;00000524338,35;D;00000037460,91;00000000246,38;00000561552,88;D;
12;621100000;19311100;102;00000524338,35;D;00000037460,91;00000000246,38;00000561552,88;D;
12;621100000;19311300;100;00000112431,11;D;00000010134,45;00000000000,00;00000122565,56;D;
12;621100000;19311300;101;00000059657,56;D;00000005377,49;00000000000,00;00000065035,05;D;
12;621100000;19311300;102;00000057363,62;D;00000005170,72;00000000000,00;00000062534,34;D;
12;621100000;19319902;100;00000210265,32;D;00000039000,91;00000003290,78;00000245975,45;D;
12;621100000;19909900;100;00000420111,54;D;00000059486,91;00000000000,00;00000479598,45;D;
12;621100000;22150000;192;00000366050,00;D;00000000000,00;00000000000,00;00000366050,00;D;
12;621100000;22160000;192;00000001503,75;D;00000000000,00;00000000000,00;00000001503,75;D;
12;621100000;22190000;192;00000002510,00;D;00000000000,00;00000000000,00;00000002510,00;D;
12;621100000;24210101;153;00000436244,19;D;00000249940,00;00000000000,00;00000686184,19;D;
12;621100000;24720100;123;00000022246,48;D;00000000346,20;00000000000,00;00000022592,68;D;
12;621100000;24729900;124;00000300000,00;D;00000000000,00;00000000000,00;00000300000,00;D;
12;621100000;91721010;101;00004252557,75;C;00000000000,00;00000434180,58;00004686738,33;C;
12;621100000;91721360;101;00000017234,05;C;00000000000,00;00000001566,73;00000018800,78;C;
12;621100000;91722010;101;00003741019,24;C;00000000000,00;00000303371,72;00004044390,96;C;
10;621200000;00080124741,37;C;00090164000,25;00010039258,88;00000000000,00; ;
12;621200000;11120200;100;00002402748,48;C;00000001141,96;00000107030,18;00002508636,70;C;
12;621200000;11120200;101;00001274928,47;C;00000000605,94;00000056791,56;00001331114,09;C;
12;621200000;11120200;102;00001225893,71;C;00000000582,63;00000054607,38;00001279918,46;C;
12;621200000;11120431;100;00000376066,90;C;00000000000,00;00000062851,49;00000438918,39;C;
12;621200000;11120431;101;00000199545,72;C;00000000000,00;00000033349,78;00000232895,50;C;
12;621200000;11120431;102;00000191870,86;C;00000000000,00;00000032067,09;00000223937,95;C;
12;621200000;11120434;100;00000000784,45;C;00000000000,00;00000000662,43;00000001446,88;C;
12;621200000;11120434;101;00000000416,25;C;00000000000,00;00000000351,49;00000000767,74;C;
12;621200000;11120434;102;00000038337,26;C;00000000000,00;00000009515,70;00000047852,96;C;
12;621200000;11120800;100;00000974694,45;C;00000000000,00;00000115999,80;00001090694,25;C;
12;621200000;11120800;101;00000517184,79;C;00000000000,00;00000061550,93;00000578735,72;C;
12;621200000;11120800;102;00000497293,10;C;00000000000,00;00000059183,58;00000556476,68;C;
12;621200000;11130501;100;00002735537,24;C;00000001065,61;00000251986,54;00002986458,17;C;
12;621200000;11130501;101;00001451510,15;C;00000000565,45;00000133707,23;00001584651,93;C;
12;621200000;11130501;102;00001395683,18;C;00000000543,70;00000128564,71;00001523704,19;C;
12;621200000;11212500;100;00000062682,56;C;00000000000,00;00000003777,63;00000066460,19;C;
12;621200000;11212800;100;00000000894,96;C;00000000000,00;00000000000,00;00000000894,96;C;
12;621200000;11213100;100;00000270451,07;C;00000000000,00;00000036370,50;00000306821,57;C;
12;621200000;11213200;100;00000199123,10;C;00000000702,71;00000011646,29;00000210066,68;C;
12;621200000;11213600;100;00000000513,06;C;00000000000,00;00000000000,00;00000000513,06;C;
12;621200000;11219900;100;00000016753,51;C;00000000000,00;00000000073,83;00000016827,34;C;
12;621200000;11222100;100;00000196601,26;C;00000000000,00;00000013691,18;00000210292,44;C;
12;621200000;11222800;100;00000004183,24;C;00000000000,00;00000000000,00;00000004183,24;C;
12;621200000;11229000;100;00000927375,06;C;00000000000,00;00000017841,48;00000945216,54;C;
12;621200000;11229900;100;00000238785,98;C;00000000000,00;00000011807,73;00000250593,71;C;
12;621200000;12300000;117;00003432443,56;C;00000068881,95;00000382302,23;00003745863,84;C;
12;621200000;13110000;100;00000071213,74;C;00000000000,00;00000010426,56;00000081640,30;C;
12;621200000;13250102;118;00000050418,34;C;00000000000,00;00000001009,76;00000051428,10;C;
12;621200000;13250103;148;00000497654,25;C;00000000000,00;00000031764,15;00000529418,40;C;
12;621200000;13250103;153;00000001557,36;C;00000000000,00;00000000753,15;00000002310,51;C;
12;621200000;13250103;155;00000038967,20;C;00000000000,00;00000003958,50;00000042925,70;C;
12;621200000;13250109;116;00000001547,07;C;00000000000,00;00000000334,13;00000001881,20;C;
12;621200000;13250110;129;00000027929,12;C;00000000970,90;00000002953,99;00000029912,21;C;
12;621200000;13250199;117;00000042485,68;C;00000000000,00;00000005200,62;00000047686,30;C;
12;621200000;13250199;122;00000000709,26;C;00000000000,00;00000000000,00;00000000709,26;C;
12;621200000;13250199;124;00000050111,70;C;00000000000,00;00000006357,82;00000056469,52;C;
12;621200000;13250199;144;00000002908,31;C;00000000000,00;00000000110,16;00000003018,47;C;
12;621200000;13250199;145;00000002136,41;C;00000000000,00;00000000245,74;00000002382,15;C;
12;621200000;13250199;146;00000076170,60;C;00000000000,00;00000007790,63;00000083961,23;C;
12;621200000;13250199;147;00000142267,45;C;00000000000,00;00000021717,99;00000163985,44;C;
12;621200000;13250199;157;00000002256,69;C;00000000000,00;00000000936,54;00000003193,23;C;
12;621200000;13250199;192;00000083190,29;C;00000000000,00;00000008520,19;00000091710,48;C;
12;621200000;13250299;100;00000886133,99;C;00000000851,97;00000076026,29;00000961308,31;C;
12;621200000;16004600;100;00000160814,75;C;00000000000,00;00000015282,96;00000176097,71;C;
12;621200000;17210102;100;00010466896,66;C;00000000000,00;00001561438,54;00012028335,20;C;
12;621200000;17210102;101;00005553863,53;C;00000000000,00;00000828518,40;00006382381,93;C;
12;621200000;17210102;102;00005340253,42;C;00000000000,00;00000796652,32;00006136905,74;C;
12;621200000;17210105;100;00000109286,29;C;00000000000,00;00000001918,00;00000111204,29;C;
12;621200000;17210105;101;00000057988,66;C;00000000000,00;00000001017,73;00000059006,39;C;
12;621200000;17210105;102;00000055758,34;C;00000000000,00;00000000978,58;00000056736,92;C;
12;621200000;17212250;100;00000238120,35;C;00000000000,00;00000022604,75;00000260725,10;C;
12;621200000;17213311;148;00003699873,00;C;00000000000,00;00000294244,00;00003994117,00;C;
12;621200000;17213312;149;00002320611,98;C;00000000000,00;00000555747,31;00002876359,29;C;
12;621200000;17213313;150;00000380122,67;C;00000000000,00;00000000000,00;00000380122,67;C;
12;621200000;17213400;129;00000600967,51;C;00000000000,00;00000060186,11;00000661153,62;C;
12;621200000;17213501;147;00000889350,00;C;00000000000,00;00000064674,35;00000954024,35;C;
12;621200000;17213503;144;00000456096,00;C;00000000000,00;00000000000,00;00000456096,00;C;
12;621200000;17213504;145;00000068919,20;C;00000000000,00;00000000000,00;00000068919,20;C;
12;621200000;17213599;146;00000289238,79;C;00000000000,00;00000000000,00;00000289238,79;C;
12;621200000;17213600;100;00000042226,56;C;00000000000,00;00000003838,50;00000046065,06;C;
12;621200000;17213600;101;00000022405,95;C;00000000000,00;00000002036,76;00000024442,71;C;
12;621200000;17213600;102;00000021544,18;C;00000000000,00;00000001958,42;00000023502,60;C;
12;621200000;17220101;100;00006272301,19;C;00000000000,00;00000640716,48;00006913017,67;C;
12;621200000;17220101;101;00003328159,83;C;00000000000,00;00000339972,03;00003668131,86;C;
12;621200000;17220101;102;00003200153,69;C;00000000000,00;00000326896,18;00003527049,87;C;
12;621200000;17220102;100;00002777735,30;C;00000000000,00;00000092139,77;00002869875,07;C;
12;621200000;17220102;101;00001473900,38;C;00000000000,00;00000048890,50;00001522790,88;C;
12;621200000;17220102;102;00001417211,93;C;00000000000,00;00000047010,10;00001464222,03;C;
12;621200000;17220104;100;00000115463,84;C;00000000000,00;00000010404,70;00000125868,54;C;
12;621200000;17220104;101;00000061266,51;C;00000000000,00;00000005520,86;00000066787,37;C;
12;621200000;17220104;102;00000058910,14;C;00000000000,00;00000005308,52;00000064218,66;C;
12;621200000;17220113;116;00000027217,99;C;00000000000,00;00000000000,00;00000027217,99;C;
12;621200000;17222220;100;00000017046,20;C;00000000000,00;00000001684,49;00000018730,69;C;
12;621200000;17223300;155;00002108308,31;C;00000000000,00;00000860899,58;00002969207,89;C;
12;621200000;17229951;156;00000073084,00;C;00000000000,00;00000038300,80;00000111384,80;C;
12;621200000;17229952;100;00000095108,35;C;00000000000,00;00000031653,17;00000126761,52;C;
12;621200000;17239900;100;00000012000,00;C;00000000000,00;00000001500,00;00000013500,00;C;
12;621200000;17240101;118;00009420408,23;C;00000002673,73;00000918661,15;00010336395,65;C;
12;621200000;17619900;124;00000611248,13;C;00000000000,00;00000000000,00;00000611248,13;C;
12;621200000;17620100;123;00000071797,70;C;00000106294,50;00000106294,50;00000071797,70;C;
12;621200000;17629900;124;00000012495,00;C;00000000000,00;00000000000,00;00000012495,00;C;
12;621200000;19113800;100;00000064897,91;C;00000000135,16;00000011473,94;00000076236,69;C;
12;621200000;19113800;101;00000034436,12;C;00000000071,72;00000006088,29;00000040452,69;C;
12;621200000;19113800;102;00000033112,39;C;00000000068,96;00000005854,19;00000038897,62;C;
12;621200000;19114000;100;00000006554,24;C;00000000000,00;00000000975,48;00000007529,72;C;
12;621200000;19114000;101;00000003477,88;C;00000000000,00;00000000517,63;00000003995,51;C;
12;621200000;19114000;102;00000003344,38;C;00000000000,00;00000000497,78;00000003842,16;C;
12;621200000;19131100;100;00000468366,30;C;00000000000,00;00000013747,45;00000482113,75;C;
12;621200000;19131100;101;00000248521,26;C;00000000000,00;00000007294,61;00000255815,87;C;
12;621200000;19131100;102;00000238963,70;C;00000000000,00;00000007014,13;00000245977,83;C;
12;621200000;19131300;100;00000024072,60;C;00000000000,00;00000002261,42;00000026334,02;C;
12;621200000;19131300;101;00000012773,44;C;00000000000,00;00000001199,96;00000013973,40;C;
12;621200000;19131300;102;00000012282,52;C;00000000000,00;00000001153,82;00000013436,34;C;
12;621200000;19139900;100;00000076030,06;C;00000000000,00;00000003712,80;00000079742,86;C;
12;621200000;19159900;100;00000001644,07;C;00000000000,00;00000000041,10;00000001685,17;C;
12;621200000;19191500;157;00000149838,95;C;00000000000,00;00000000162,34;00000150001,29;C;
12;621200000;19193500;100;00000024892,82;C;00000000000,00;00000004321,99;00000029214,81;C;
12;621200000;19229952;100;00000108497,85;C;00000000000,00;00000002855,28;00000111353,13;C;
12;621200000;19311100;100;00001048671,26;C;00000000492,74;00000074921,63;00001123100,15;C;
12;621200000;19311100;101;00000524338,35;C;00000000246,38;00000037460,91;00000561552,88;C;
12;621200000;19311100;102;00000524338,35;C;00000000246,38;00000037460,91;00000561552,88;C;
12;621200000;19311300;100;00000112431,11;C;00000000000,00;00000010134,45;00000122565,56;C;
12;621200000;19311300;101;00000059657,56;C;00000000000,00;00000005377,49;00000065035,05;C;
12;621200000;19311300;102;00000057363,62;C;00000000000,00;00000005170,72;00000062534,34;C;
12;621200000;19319902;100;00000210265,32;C;00000003290,78;00000039000,91;00000245975,45;C;
12;621200000;19909900;100;00000420111,54;C;00000000000,00;00000059486,91;00000479598,45;C;
12;621200000;22150000;192;00000366050,00;C;00000000000,00;00000000000,00;00000366050,00;C;
12;621200000;22160000;192;00000001503,75;C;00000000000,00;00000000000,00;00000001503,75;C;
12;621200000;22190000;192;00000002510,00;C;00000000000,00;00000000000,00;00000002510,00;C;
12;621200000;24210101;153;00000436244,19;C;00000000000,00;00000249940,00;00000686184,19;C;
12;621200000;24720100;123;00000022246,48;C;00000000000,00;00000000346,20;00000022592,68;C;
12;621200000;24729900;124;00000300000,00;C;00000000000,00;00000000000,00;00000300000,00;C;
12;621200000;91721010;101;00004252557,75;D;00000434180,58;00000000000,00;00004686738,33;D;
12;621200000;91721360;101;00000017234,05;D;00000001566,73;00000000000,00;00000018800,78;D;
12;621200000;91722010;101;00003741019,24;D;00000303371,72;00000000000,00;00004044390,96;D;
10;622110000;00010897468,72;C;00022613363,59;00011715894,87;00000000000,00; ;
10;622130100;00018700548,02;C;00026521079,72;00007820531,70;00000000000,00; ;
10;622130300;00001362295,66;C;00016305325,97;00014943030,31;00000000000,00; ;
