10;IDE;2017;01;IDE - Janeiro;
10;PESSOA;2017;01;PESSOA - Janeiro;
10;REC;2017;01;REC - Janeiro;
10;HABLIC;2017;01;HABLIC - Janeiro;
10;CTB;2017;01;CTB - Janeiro;
10;DDC;2017;01;DDC - Janeiro;
10;CONSID;2017;01;CONSID - Janeiro;
