40;02;00901;2017;020601682016;05012017;05012017;
10;02;00901;2017;020601712016;2;01387761000100; ;319227;3016,0000;12,5000;
10;02;00901;2017;020601712016;2;01387761000100; ;319233;7650,0000;3,0900;
10;02;00901;2017;020601712016;2;21465264000190; ;319225;5728,0000;10,8500;
10;02;00901;2017;020601712016;2;21465264000190; ;319226;5196,0000;10,8900;
10;02;00901;2017;020601712016;2;21465264000190; ;319232;4150,0000;1,8100;
10;02;00901;2017;020601712016;2;21465264000190; ;322427;1570,0000;1,8200;
10;02;00901;2017;020601712016;2;21465264000190; ;322428;7720,0000;1,8200;
10;02;00901;2017;020601712016;2;24216677000120; ;319229;860,0000;5,9300;
10;02;00901;2017;020601712016;2;68513084000109; ;319228;6096,0000;5,7000;
10;02;00901;2017;020601712016;2;68513084000109; ;319230;13324,0000;3,2900;
40;02;00901;2017;020601712016;11012017;11012017;
10;02;01001;2017;020601822016;2;23035647000154;1;322233;1,0000;9650,0000;
10;02;01001;2017;020601822016;2;23035647000154;1;322234;1,0000;9650,0000;
40;02;01001;2017;020601822016;09012017;09012017;
